"","species","decimallongitude","decimallatitude","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","tmin1","tmin10","tmin11","tmin12","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9"
"13461","Ginkgo_biloba",-73.985247,40.737976,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13462","Ginkgo_biloba",-73.987009,40.738064,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13463","Ginkgo_biloba",-73.960449,40.69573,121,232,8,1145,107,79,10,308,257,299,257,86,25,8707,291,-41,332,106,8,-41,90,42,-11,-33,8,59,115,168,199,192,151
"13464","Ginkgo_biloba",-73.995437,40.739968,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13465","Ginkgo_biloba",-73.986439,40.737294,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13466","Ginkgo_biloba",-73.956855,40.748118,121,233,8,1124,105,77,9,303,252,294,252,86,25,8726,292,-40,332,106,8,-40,90,42,-9,-32,8,59,115,168,200,194,151
"13467","Ginkgo_biloba",-73.955316,40.74799,121,233,8,1124,105,77,9,303,252,294,252,86,25,8726,292,-40,332,106,8,-40,90,42,-9,-32,8,59,115,168,200,194,151
"13468","Ginkgo_biloba",-73.956604,40.748131,121,233,8,1124,105,77,9,303,252,294,252,86,25,8726,292,-40,332,106,8,-40,90,42,-9,-32,8,59,115,168,200,194,151
"13469","Ginkgo_biloba",-73.822046,40.727278,119,229,8,1100,105,75,10,299,248,289,248,83,25,8589,285,-39,324,102,8,-39,91,42,-9,-32,6,58,113,166,199,193,151
"13470","Ginkgo_biloba",-73.895274,40.88447,116,227,1,1159,108,79,9,311,260,299,260,95,27,8753,292,-51,343,102,1,-51,79,33,-21,-42,0,51,106,158,189,182,140
"13471","Ginkgo_biloba",-73.98183,40.735114,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13472","Ginkgo_biloba",-73.981585,40.736769,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13473","Ginkgo_biloba",-74.115681,40.612299,117,227,3,1184,115,82,10,322,264,313,264,95,27,8691,290,-50,340,221,3,-50,80,33,-20,-40,1,51,107,159,190,183,142
"13474","Ginkgo_biloba",-73.896035,40.882228,116,227,1,1159,108,79,9,311,260,299,260,95,27,8753,292,-51,343,102,1,-51,79,33,-21,-42,0,51,106,158,189,182,140
"13475","Ginkgo_biloba",-73.985883,40.743595,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13476","Ginkgo_biloba",-73.952081,40.791278,121,233,7,1127,105,77,9,303,253,294,253,88,26,8770,293,-42,335,106,7,-42,89,41,-11,-34,7,58,114,167,199,192,149
"13477","Ginkgo_biloba",-73.95172,40.79073,121,233,7,1127,105,77,9,303,253,294,253,88,26,8770,293,-42,335,106,7,-42,89,41,-11,-34,7,58,114,167,199,192,149
"13478","Ginkgo_biloba",-73.952649,40.789459,121,233,7,1127,105,77,9,303,253,294,253,88,26,8770,293,-42,335,106,7,-42,89,41,-11,-34,7,58,114,167,199,192,149
"13479","Ginkgo_biloba",-73.952209,40.709834,121,233,8,1124,105,77,9,303,252,294,252,86,25,8726,292,-40,332,106,8,-40,90,42,-9,-32,8,59,115,168,200,194,151
"13480","Ginkgo_biloba",-73.980184,40.762294,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"13481","Ginkgo_biloba",-74.001792,40.740275,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13482","Ginkgo_biloba",-73.998149,40.74123,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13483","Ginkgo_biloba",-73.999322,40.741725,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13484","Ginkgo_biloba",-73.998695,40.742106,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13485","Ginkgo_biloba",-73.908714,40.774803,121,232,7,1112,104,76,9,300,250,291,250,86,25,8733,291,-41,332,106,7,-41,90,42,-10,-33,7,59,114,167,199,193,151
"13486","Ginkgo_biloba",-73.907897,40.774226,121,232,7,1112,104,76,9,300,250,291,250,86,25,8733,291,-41,332,106,7,-41,90,42,-10,-33,7,59,114,167,199,193,151
"13487","Ginkgo_biloba",-73.99632,40.733064,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13488","Ginkgo_biloba",-73.99449,40.734946,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13489","Ginkgo_biloba",-73.993411,40.734234,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13490","Ginkgo_biloba",-73.994165,40.732925,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13491","Ginkgo_biloba",-73.993716,40.731975,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13492","Ginkgo_biloba",-73.908432,40.774441,121,232,7,1112,104,76,9,300,250,291,250,86,25,8733,291,-41,332,106,7,-41,90,42,-10,-33,7,59,114,167,199,193,151
"13493","Ginkgo_biloba",-73.915782,40.871825,118,229,4,1141,106,78,9,307,256,295,256,92,27,8739,292,-47,339,103,4,-47,83,36,-17,-39,2,54,109,161,193,186,144
"13494","Ginkgo_biloba",-73.909148,40.77494,121,232,7,1112,104,76,9,300,250,291,250,86,25,8733,291,-41,332,106,7,-41,90,42,-10,-33,7,59,114,167,199,193,151
"13495","Ginkgo_biloba",-73.711443,40.740897,117,226,7,1097,104,76,10,299,250,287,250,84,26,8520,283,-40,323,100,7,-40,89,39,-12,-33,4,56,109,162,196,190,149
"13496","Ginkgo_biloba",-73.709909,40.741069,117,226,7,1097,104,76,10,299,250,287,250,84,26,8520,283,-40,323,100,7,-40,89,39,-12,-33,4,56,109,162,196,190,149
"13497","Ginkgo_biloba",-73.988622,40.741032,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13498","Ginkgo_biloba",-73.989164,40.741031,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13499","Ginkgo_biloba",-73.997641,40.734281,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13500","Ginkgo_biloba",-73.994986,40.731463,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13501","Ginkgo_biloba",-73.923953,40.743525,121,233,8,1124,105,77,9,303,252,294,252,86,25,8726,292,-40,332,106,8,-40,90,42,-9,-32,8,59,115,168,200,194,151
"13502","Ginkgo_biloba",-73.922569,40.742463,121,233,8,1124,105,77,9,303,252,294,252,86,25,8726,292,-40,332,106,8,-40,90,42,-9,-32,8,59,115,168,200,194,151
"13503","Ginkgo_biloba",-73.982712,40.735225,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13504","Ginkgo_biloba",-73.981343,40.734025,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13505","Ginkgo_biloba",-73.98539,40.738036,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13506","Ginkgo_biloba",-73.986478,40.738334,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13507","Ginkgo_biloba",-73.999645,40.730906,121,233,7,1142,107,78,10,307,255,298,255,87,25,8774,293,-42,335,106,7,-42,88,41,-11,-34,7,58,115,168,199,192,150
"13508","Ginkgo_biloba",-73.954455,40.695264,121,231,8,1132,106,78,9,305,255,296,255,84,25,8662,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,168,200,194,152
"13509","Ginkgo_biloba",-73.956914,40.748253,121,233,8,1124,105,77,9,303,252,294,252,86,25,8726,292,-40,332,106,8,-40,90,42,-9,-32,8,59,115,168,200,194,151
"13510","Ginkgo_biloba",-73.956545,40.747998,121,233,8,1124,105,77,9,303,252,294,252,86,25,8726,292,-40,332,106,8,-40,90,42,-9,-32,8,59,115,168,200,194,151
"13511","Ginkgo_biloba",-73.959528,40.806082,119,230,4,1151,107,78,9,308,256,299,256,91,26,8774,293,-47,340,105,4,-47,83,37,-16,-38,4,55,111,164,194,187,145
"13512","Ginkgo_biloba",-73.963676,40.806145,119,230,4,1151,107,78,9,308,256,299,256,91,26,8774,293,-47,340,105,4,-47,83,37,-16,-38,4,55,111,164,194,187,145
"13513","Ginkgo_biloba",-73.976409,40.761525,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"13514","Ginkgo_biloba",-73.861998,40.732829,120,231,8,1107,105,76,9,300,250,291,250,83,25,8653,287,-39,326,103,8,-39,91,43,-9,-32,7,59,114,167,200,194,152
"13515","Ginkgo_biloba",-73.86215,40.733123,120,231,8,1107,105,76,9,300,250,291,250,83,25,8653,287,-39,326,103,8,-39,91,43,-9,-32,7,59,114,167,200,194,152
"13516","Ginkgo_biloba",-73.8225,40.865392,118,228,5,1120,104,77,9,303,254,289,254,92,27,8667,290,-46,336,103,5,-46,84,36,-16,-38,3,54,108,160,192,187,144
"13517","Ginkgo_biloba",-74.000816,40.7346,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13518","Ginkgo_biloba",-74.001164,40.732572,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13519","Ginkgo_biloba",-74.005743,40.733017,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13520","Ginkgo_biloba",-74.001487,40.732048,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13521","Ginkgo_biloba",-74.005571,40.733141,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13522","Ginkgo_biloba",-74.004821,40.733256,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13523","Ginkgo_biloba",-74.003335,40.734231,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13524","Ginkgo_biloba",-74.002557,40.732644,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13525","Ginkgo_biloba",-73.901298,40.702992,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
"13526","Ginkgo_biloba",-73.82984,40.773045,119,229,7,1103,104,76,9,299,250,288,250,85,25,8614,287,-41,328,103,7,-41,89,41,-10,-33,6,57,112,165,198,192,150
"13527","Ginkgo_biloba",-73.872406,40.820475,120,230,6,1115,104,76,9,301,251,291,251,88,26,8694,291,-43,334,105,6,-43,87,39,-13,-35,5,56,112,164,196,190,148
"13528","Ginkgo_biloba",-73.951726,40.710992,121,233,8,1124,105,77,9,303,252,294,252,86,25,8726,292,-40,332,106,8,-40,90,42,-9,-32,8,59,115,168,200,194,151
"13529","Ginkgo_biloba",-73.896714,40.744474,120,231,8,1118,105,77,9,302,251,293,251,84,25,8685,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,167,200,194,152
"13530","Ginkgo_biloba",-73.8905,40.813893,120,231,6,1126,105,77,9,303,253,293,253,89,26,8731,292,-44,336,105,6,-44,86,39,-13,-36,5,56,112,165,196,190,148
"13531","Ginkgo_biloba",-73.797641,40.774166,119,229,7,1103,104,76,9,299,250,288,250,85,25,8614,287,-41,328,103,7,-41,89,41,-10,-33,6,57,112,165,198,192,150
"13532","Ginkgo_biloba",-73.892776,40.821171,120,231,6,1126,105,77,9,303,253,293,253,89,26,8731,292,-44,336,105,6,-44,86,39,-13,-36,5,56,112,165,196,190,148
"13533","Ginkgo_biloba",-73.910795,40.764177,121,232,7,1112,104,76,9,300,250,291,250,86,25,8733,291,-41,332,106,7,-41,90,42,-10,-33,7,59,114,167,199,193,151
"13534","Ginkgo_biloba",-73.9382,40.766721,121,233,7,1127,105,77,9,303,253,294,253,88,26,8770,293,-42,335,106,7,-42,89,41,-11,-34,7,58,114,167,199,192,149
"13535","Ginkgo_biloba",-73.96316,40.805927,119,230,4,1151,107,78,9,308,256,299,256,91,26,8774,293,-47,340,105,4,-47,83,37,-16,-38,4,55,111,164,194,187,145
"13536","Ginkgo_biloba",-73.976116,40.761402,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"13537","Ginkgo_biloba",-73.946853,40.823875,120,232,6,1134,105,77,9,304,254,295,254,90,26,8773,293,-44,337,106,6,-44,86,39,-13,-37,5,56,113,165,196,190,147
"13538","Ginkgo_biloba",-73.86203,40.732892,120,231,8,1107,105,76,9,300,250,291,250,83,25,8653,287,-39,326,103,8,-39,91,43,-9,-32,7,59,114,167,200,194,152
"13539","Ginkgo_biloba",-73.956583,40.800808,120,232,6,1134,105,77,9,304,254,295,254,90,26,8773,293,-44,337,106,6,-44,86,39,-13,-37,5,56,113,165,196,190,147
"13540","Ginkgo_biloba",-73.868799,40.763479,121,231,8,1105,104,76,9,299,250,289,250,85,25,8661,289,-40,329,104,8,-40,90,42,-10,-32,7,58,114,167,199,193,151
"13541","Ginkgo_biloba",-73.831056,40.878687,116,226,2,1144,106,78,9,309,259,293,259,95,27,8686,290,-50,340,102,2,-50,80,33,-21,-41,0,51,105,157,188,182,141
"13542","Ginkgo_biloba",-73.946142,40.782084,121,233,7,1127,105,77,9,303,253,294,253,88,26,8770,293,-42,335,106,7,-42,89,41,-11,-34,7,58,114,167,199,192,149
"13543","Ginkgo_biloba",-73.823224,40.863458,118,228,5,1120,104,77,9,303,254,289,254,92,27,8667,290,-46,336,103,5,-46,84,36,-16,-38,3,54,108,160,192,187,144
"13544","Ginkgo_biloba",-73.933312,40.846635,118,230,3,1149,107,78,9,308,256,298,256,93,27,8799,293,-48,341,104,3,-48,82,36,-17,-40,2,53,109,162,192,186,143
"13545","Ginkgo_biloba",-74.001647,40.732924,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13546","Ginkgo_biloba",-73.844225,40.792669,120,230,6,1115,104,76,9,301,251,291,251,88,26,8694,291,-43,334,105,6,-43,87,39,-13,-35,5,56,112,164,196,190,148
"13547","Ginkgo_biloba",-74.004723,40.734368,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13548","Ginkgo_biloba",-74.001877,40.732487,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13549","Ginkgo_biloba",-74.003098,40.732454,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13550","Ginkgo_biloba",-73.808424,40.738086,119,229,8,1100,105,75,10,299,248,289,248,83,25,8589,285,-39,324,102,8,-39,91,42,-9,-32,6,58,113,166,199,193,151
"13551","Ginkgo_biloba",-74.100317,40.630208,119,231,5,1166,113,80,10,318,259,308,259,95,27,8746,294,-48,342,224,5,-48,82,35,-17,-38,3,53,110,163,194,186,144
"13552","Ginkgo_biloba",-74.100042,40.62874,119,231,5,1166,113,80,10,318,259,308,259,95,27,8746,294,-48,342,224,5,-48,82,35,-17,-38,3,53,110,163,194,186,144
"13553","Ginkgo_biloba",-73.872484,40.820808,120,230,6,1115,104,76,9,301,251,291,251,88,26,8694,291,-43,334,105,6,-43,87,39,-13,-35,5,56,112,164,196,190,148
"13554","Ginkgo_biloba",-73.85664,40.812017,120,230,6,1115,104,76,9,301,251,291,251,88,26,8694,291,-43,334,105,6,-43,87,39,-13,-35,5,56,112,164,196,190,148
"13555","Ginkgo_biloba",-73.953792,40.798874,120,232,6,1134,105,77,9,304,254,295,254,90,26,8773,293,-44,337,106,6,-44,86,39,-13,-37,5,56,113,165,196,190,147
"13556","Ginkgo_biloba",-73.929785,40.834637,118,230,3,1149,107,78,9,308,256,298,256,93,27,8799,293,-48,341,104,3,-48,82,36,-17,-40,2,53,109,162,192,186,143
"13557","Ginkgo_biloba",-73.928459,40.851031,118,230,3,1149,107,78,9,308,256,298,256,93,27,8799,293,-48,341,104,3,-48,82,36,-17,-40,2,53,109,162,192,186,143
"13558","Ginkgo_biloba",-73.79464,40.772068,119,229,7,1103,104,76,9,299,250,288,250,85,25,8614,287,-41,328,103,7,-41,89,41,-10,-33,6,57,112,165,198,192,150
"13559","Ginkgo_biloba",-73.797957,40.774501,119,229,7,1103,104,76,9,299,250,288,250,85,25,8614,287,-41,328,103,7,-41,89,41,-10,-33,6,57,112,165,198,192,150
"13560","Ginkgo_biloba",-73.892,40.820952,120,231,6,1126,105,77,9,303,253,293,253,89,26,8731,292,-44,336,105,6,-44,86,39,-13,-36,5,56,112,165,196,190,148
"13561","Ginkgo_biloba",-73.938312,40.76676,121,233,7,1127,105,77,9,303,253,294,253,88,26,8770,293,-42,335,106,7,-42,89,41,-11,-34,7,58,114,167,199,192,149
"13562","Ginkgo_biloba",-73.960021,40.806281,119,230,4,1151,107,78,9,308,256,299,256,91,26,8774,293,-47,340,105,4,-47,83,37,-16,-38,4,55,111,164,194,187,145
"13563","Ginkgo_biloba",-73.97563,40.761197,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"13564","Ginkgo_biloba",-73.867761,40.768597,121,231,8,1105,104,76,9,299,250,289,250,85,25,8661,289,-40,329,104,8,-40,90,42,-10,-32,7,58,114,167,199,193,151
"13565","Ginkgo_biloba",-73.925687,40.826107,120,232,6,1134,105,77,9,304,254,295,254,90,26,8773,293,-44,337,106,6,-44,86,39,-13,-37,5,56,113,165,196,190,147
"13566","Ginkgo_biloba",-73.789566,40.856871,118,228,5,1116,104,77,9,303,254,287,254,91,27,8651,290,-46,336,102,5,-46,84,36,-16,-38,2,54,107,160,192,186,144
"13567","Ginkgo_biloba",-73.823836,40.869252,118,228,5,1120,104,77,9,303,254,289,254,92,27,8667,290,-46,336,103,5,-46,84,36,-16,-38,3,54,108,160,192,187,144
"13568","Ginkgo_biloba",-73.933939,40.846906,118,230,3,1149,107,78,9,308,256,298,256,93,27,8799,293,-48,341,104,3,-48,82,36,-17,-40,2,53,109,162,192,186,143
"13569","Ginkgo_biloba",-74.001433,40.732818,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13570","Ginkgo_biloba",-74.004676,40.734204,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13571","Ginkgo_biloba",-74.004502,40.733593,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13572","Ginkgo_biloba",-73.818562,40.742878,119,229,8,1100,105,75,10,299,248,289,248,83,25,8589,285,-39,324,102,8,-39,91,42,-9,-32,6,58,113,166,199,193,151
"13573","Ginkgo_biloba",-73.861044,40.81696,120,230,6,1115,104,76,9,301,251,291,251,88,26,8694,291,-43,334,105,6,-43,87,39,-13,-35,5,56,112,164,196,190,148
"13574","Ginkgo_biloba",-73.872502,40.820887,120,230,6,1115,104,76,9,301,251,291,251,88,26,8694,291,-43,334,105,6,-43,87,39,-13,-35,5,56,112,164,196,190,148
"13575","Ginkgo_biloba",-73.856478,40.811756,120,230,6,1115,104,76,9,301,251,291,251,88,26,8694,291,-43,334,105,6,-43,87,39,-13,-35,5,56,112,164,196,190,148
"13576","Ginkgo_biloba",-73.949763,40.699951,121,231,8,1132,106,78,9,305,255,296,255,84,25,8662,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,168,200,194,152
"13577","Ginkgo_biloba",-73.953649,40.798814,120,232,6,1134,105,77,9,304,254,295,254,90,26,8773,293,-44,337,106,6,-44,86,39,-13,-37,5,56,113,165,196,190,147
"13578","Ginkgo_biloba",-73.890678,40.74782,120,231,8,1118,105,77,9,302,251,293,251,84,25,8685,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,167,200,194,152
"13579","Ginkgo_biloba",-73.890239,40.745541,120,231,8,1118,105,77,9,302,251,293,251,84,25,8685,289,-40,329,105,8,-40,91,42,-10,-32,8,59,115,167,200,194,152
"13580","Ginkgo_biloba",-74.188294,40.550924,118,228,4,1180,118,81,11,327,263,316,263,103,29,8660,295,-52,347,221,4,-52,76,30,-22,-42,0,48,103,155,186,179,138
"13581","Ginkgo_biloba",-73.892914,40.821276,120,231,6,1126,105,77,9,303,253,293,253,89,26,8731,292,-44,336,105,6,-44,86,39,-13,-36,5,56,112,165,196,190,148
"13582","Ginkgo_biloba",-73.892131,40.820954,120,231,6,1126,105,77,9,303,253,293,253,89,26,8731,292,-44,336,105,6,-44,86,39,-13,-36,5,56,112,165,196,190,148
"13583","Ginkgo_biloba",-73.937825,40.766587,121,233,7,1127,105,77,9,303,253,294,253,88,26,8770,293,-42,335,106,7,-42,89,41,-11,-34,7,58,114,167,199,192,149
"13584","Ginkgo_biloba",-73.959592,40.806108,119,230,4,1151,107,78,9,308,256,299,256,91,26,8774,293,-47,340,105,4,-47,83,37,-16,-38,4,55,111,164,194,187,145
"13585","Ginkgo_biloba",-73.976253,40.76146,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"13586","Ginkgo_biloba",-73.976487,40.763081,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"13587","Ginkgo_biloba",-73.862208,40.763947,121,231,8,1105,104,76,9,299,250,289,250,85,25,8661,289,-40,329,104,8,-40,90,42,-10,-32,7,58,114,167,199,193,151
"13588","Ginkgo_biloba",-73.861861,40.732563,120,231,8,1107,105,76,9,300,250,291,250,83,25,8653,287,-39,326,103,8,-39,91,43,-9,-32,7,59,114,167,200,194,152
"13589","Ginkgo_biloba",-73.86202,40.732871,120,231,8,1107,105,76,9,300,250,291,250,83,25,8653,287,-39,326,103,8,-39,91,43,-9,-32,7,59,114,167,200,194,152
"13590","Ginkgo_biloba",-73.925495,40.826413,120,232,6,1134,105,77,9,304,254,295,254,90,26,8773,293,-44,337,106,6,-44,86,39,-13,-37,5,56,113,165,196,190,147
"13591","Ginkgo_biloba",-73.95944,40.758477,120,232,6,1146,106,78,9,307,256,299,256,89,26,8782,293,-44,337,106,6,-44,87,39,-13,-36,6,57,114,166,197,190,147
"13592","Ginkgo_biloba",-73.95277,40.800734,120,232,6,1134,105,77,9,304,254,295,254,90,26,8773,293,-44,337,106,6,-44,86,39,-13,-37,5,56,113,165,196,190,147
"13593","Ginkgo_biloba",-73.956196,40.800645,120,232,6,1134,105,77,9,304,254,295,254,90,26,8773,293,-44,337,106,6,-44,86,39,-13,-37,5,56,113,165,196,190,147
"13594","Ginkgo_biloba",-73.868636,40.76331,121,231,8,1105,104,76,9,299,250,289,250,85,25,8661,289,-40,329,104,8,-40,90,42,-10,-32,7,58,114,167,199,193,151
"13595","Ginkgo_biloba",-73.934217,40.847022,118,230,3,1149,107,78,9,308,256,298,256,93,27,8799,293,-48,341,104,3,-48,82,36,-17,-40,2,53,109,162,192,186,143
"13596","Ginkgo_biloba",-73.933199,40.846587,118,230,3,1149,107,78,9,308,256,298,256,93,27,8799,293,-48,341,104,3,-48,82,36,-17,-40,2,53,109,162,192,186,143
"13597","Ginkgo_biloba",-74.004762,40.734503,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13598","Ginkgo_biloba",-74.00104,40.732511,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13599","Ginkgo_biloba",-74.001575,40.732145,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"13600","Ginkgo_biloba",-73.905854,40.701794,120,230,8,1120,106,77,10,303,252,294,252,83,25,8632,287,-39,326,104,8,-39,92,43,-10,-32,7,59,114,167,200,194,152
